Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2020-08-02,CO,47716.0,16301.0,2275.0,17080.0,966.0,258.0,169.0,596.0,338.0,9730.0,17080.0,20903.0,9730.0,1691.0,1065.0,113.0,381.0,54.0,10.0,5.0,22.0,6.0,29.0,381.0,1275.0,29.0
2020-12-20,CO,308890.0,116421.0,8464.0,90721.0,4046.0,1699.0,896.0,4263.0,2100.0,80250.0,90721.0,137889.0,80280.0,4368.0,2719.0,167.0,921.0,94.0,23.0,9.0,100.0,27.0,308.0,921.0,3139.0,308.0
2020-07-29,CO,45796.0,13819.0,1982.0,15183.0,873.0,217.0,136.0,413.0,315.0,12850.0,15183.0,17755.0,12850.0,1688.0,1041.0,112.0,375.0,55.0,11.0,5.0,21.0,6.0,56.0,375.0,1251.0,56.0
2020-10-21,CO,88849.0,34029.0,3314.0,32687.0,1581.0,515.0,328.0,1261.0,657.0,14464.0,32687.0,41685.0,14477.0,2066.0,1289.0,125.0,483.0,62.0,12.0,5.0,39.0,10.0,38.0,483.0,1542.0,41.0
2021-02-10,CO,407961.0,165714.0,11790.0,113454.0,5956.0,2366.0,1183.0,5956.0,3060.0,98482.0,113454.0,196025.0,98482.0,5770.0,3688.0,188.0,1159.0,116.0,35.0,10.0,165.0,43.0,366.0,1159.0,4245.0,366.0
2020-12-02,CO,241172.0,78742.0,5956.0,73629.0,2894.0,1133.0,651.0,2966.0,1615.0,73581.0,73629.0,93957.0,73586.0,3193.0,1949.0,148.0,717.0,78.0,19.0,7.0,74.0,19.0,180.0,717.0,2294.0,182.0
2020-09-23,CO,66669.0,24707.0,2880.0,24587.0,1293.0,366.0,260.0,873.0,526.0,11173.0,24587.0,30905.0,11177.0,1926.0,1202.0,122.0,448.0,60.0,13.0,6.0,27.0,8.0,36.0,448.0,1438.0,36.0
2020-05-31,CO,26378.0,8989.0,1540.0,9730.0,685.0,131.0,108.0,168.0,237.0,4787.0,9730.0,11858.0,4787.0,1445.0,919.0,97.0,280.0,54.0,7.0,6.0,9.0,6.0,63.0,280.0,1098.0,63.0
2020-04-29,CO,14758.0,7460.0,1131.0,,395.0,78.0,78.0,203.0,134.0,4.0,5275.0,9479.0,4.0,766.0,537.0,51.0,,28.0,1.0,5.0,8.0,3.0,3.0,130.0,633.0,3.0
2020-06-07,CO,28001.0,9486.0,1610.0,10617.0,739.0,154.0,117.0,173.0,252.0,4849.0,10617.0,12531.0,4849.0,1527.0,947.0,105.0,306.0,56.0,7.0,5.0,9.0,9.0,78.0,306.0,1138.0,78.0
2020-11-29,CO,228772.0,76181.0,5810.0,70461.0,2813.0,1098.0,640.0,2905.0,1532.0,67327.0,70461.0,90979.0,67332.0,3003.0,1838.0,147.0,684.0,76.0,17.0,6.0,69.0,18.0,144.0,684.0,2171.0,148.0
2021-03-07,CO,435762.0,181669.0,12637.0,119224.0,6406.0,2527.0,1264.0,6580.0,3312.0,102143.0,119224.0,214395.0,102143.0,5986.0,3869.0,191.0,1204.0,115.0,37.0,9.0,186.0,38.0,337.0,1204.0,4445.0,337.0
2020-05-24,CO,24174.0,8472.0,1448.0,8763.0,647.0,113.0,99.0,166.0,215.0,4244.0,8763.0,11160.0,4244.0,1332.0,851.0,92.0,256.0,51.0,7.0,3.0,9.0,7.0,51.0,256.0,1020.0,51.0
2020-05-03,CO,16653.0,8129.0,1260.0,6278.0,434.0,83.0,89.0,223.0,154.0,,6278.0,33948.0,,842.0,588.0,53.0,150.0,30.0,2.0,5.0,8.0,3.0,,150.0,1221.0,
2020-11-01,CO,109910.0,42337.0,3835.0,38963.0,1879.0,582.0,395.0,1670.0,1077.0,19179.0,38963.0,51775.0,19172.0,2105.0,1308.0,124.0,488.0,59.0,13.0,5.0,49.0,12.0,42.0,488.0,1570.0,47.0
2021-02-28,CO,428303.0,177489.0,12464.0,117740.0,6253.0,2484.0,1242.0,6382.0,3255.0,100994.0,117740.0,209569.0,100994.0,5951.0,3836.0,193.0,1198.0,114.0,37.0,9.0,181.0,38.0,345.0,1198.0,4408.0,345.0
2021-01-24,CO,386285.0,152505.0,11048.0,108507.0,5563.0,2279.0,1120.0,5524.0,2820.0,96919.0,108507.0,180859.0,96919.0,5505.0,3487.0,182.0,1112.0,109.0,36.0,10.0,143.0,36.0,390.0,1112.0,4003.0,390.0
2021-02-24,CO,423558.0,174760.0,12283.0,116733.0,6142.0,2457.0,1228.0,6311.0,3219.0,100425.0,116733.0,206400.0,100425.0,5917.0,3806.0,193.0,1192.0,114.0,37.0,9.0,179.0,38.0,349.0,1192.0,4376.0,349.0
2021-01-13,CO,366774.0,142418.0,10380.0,104127.0,5172.0,2127.0,1064.0,5135.0,2677.0,93674.0,104127.0,168973.0,93674.0,5285.0,3317.0,177.0,1088.0,109.0,34.0,9.0,134.0,36.0,381.0,1088.0,3816.0,381.0
2021-02-21,CO,420614.0,173125.0,12156.0,116047.0,6099.0,2440.0,1220.0,6225.0,3155.0,100147.0,116047.0,204420.0,100147.0,5892.0,3789.0,191.0,1182.0,114.0,36.0,10.0,178.0,38.0,354.0,1182.0,4356.0,354.0
2020-08-12,CO,51756.0,19009.0,2551.0,19822.0,1086.0,300.0,196.0,693.0,424.0,7675.0,19822.0,24259.0,7675.0,1756.0,1105.0,117.0,397.0,56.0,12.0,5.0,23.0,7.0,31.0,397.0,1325.0,31.0
2020-05-10,CO,19703.0,7386.0,1241.0,6531.0,559.0,84.0,82.0,175.0,210.0,3432.0,6531.0,9737.0,3432.0,971.0,619.0,63.0,161.0,37.0,3.0,3.0,10.0,6.0,63.0,161.0,741.0,63.0
2020-05-13,CO,20475.0,7596.0,1294.0,6926.0,595.0,90.0,85.0,167.0,204.0,3517.0,6926.0,10031.0,3517.0,1062.0,672.0,74.0,172.0,45.0,7.0,4.0,9.0,5.0,69.0,172.0,816.0,69.0
2020-12-27,CO,325018.0,123539.0,9036.0,94353.0,4323.0,1820.0,943.0,4518.0,2243.0,84243.0,94353.0,146422.0,84243.0,4610.0,2874.0,169.0,952.0,99.0,24.0,9.0,108.0,28.0,347.0,952.0,3311.0,347.0
2020-04-22,CO,10878.0,5858.0,821.0,,301.0,55.0,64.0,177.0,118.0,,,,,508.0,353.0,37.0,,16.0,1.0,5.0,4.0,2.0,,,,
2020-10-28,CO,100208.0,38980.0,3627.0,35864.0,1763.0,541.0,380.0,1513.0,1002.0,16524.0,35864.0,47806.0,16538.0,2094.0,1299.0,124.0,487.0,60.0,12.0,5.0,48.0,12.0,41.0,487.0,1560.0,47.0
2021-02-03,CO,399267.0,160585.0,11499.0,111555.0,5829.0,2356.0,1158.0,5749.0,2995.0,97541.0,111555.0,190171.0,97541.0,5664.0,3616.0,185.0,1139.0,116.0,35.0,9.0,151.0,44.0,369.0,1139.0,4156.0,369.0
2020-07-08,CO,35116.0,10955.0,1684.0,12074.0,764.0,176.0,115.0,337.0,257.0,8749.0,12074.0,14288.0,8749.0,1544.0,962.0,100.0,335.0,51.0,8.0,5.0,18.0,7.0,54.0,335.0,1151.0,54.0
2020-07-12,CO,36913.0,11400.0,1736.0,12604.0,783.0,183.0,118.0,345.0,264.0,9475.0,12604.0,14829.0,9475.0,1586.0,981.0,107.0,343.0,53.0,8.0,5.0,19.0,7.0,58.0,343.0,1180.0,58.0
2020-08-05,CO,48988.0,16705.0,2296.0,17482.0,974.0,260.0,169.0,608.0,361.0,10123.0,17482.0,21373.0,10123.0,1717.0,1080.0,115.0,388.0,55.0,12.0,5.0,23.0,6.0,29.0,388.0,1296.0,29.0
2020-11-08,CO,130984.0,51044.0,4387.0,45516.0,2095.0,707.0,458.0,2056.0,1165.0,23564.0,45516.0,61912.0,23556.0,2394.0,1494.0,135.0,552.0,66.0,16.0,6.0,56.0,13.0,54.0,552.0,1786.0,56.0
2020-05-17,CO,21938.0,7928.0,1353.0,7711.0,603.0,96.0,87.0,168.0,206.0,3782.0,7711.0,10441.0,3782.0,1215.0,781.0,82.0,230.0,47.0,7.0,4.0,11.0,7.0,42.0,230.0,939.0,42.0
2020-11-22,CO,198600.0,72171.0,5620.0,64028.0,2681.0,993.0,615.0,2820.0,1429.0,48220.0,64028.0,86329.0,48243.0,2806.0,1736.0,145.0,642.0,76.0,17.0,7.0,67.0,17.0,95.0,642.0,2065.0,99.0
2020-09-06,CO,59274.0,21777.0,2768.0,22541.0,1179.0,331.0,231.0,800.0,486.0,9163.0,22541.0,27572.0,9161.0,1866.0,1169.0,120.0,431.0,58.0,13.0,5.0,25.0,7.0,34.0,431.0,1397.0,34.0
2020-06-14,CO,29130.0,10041.0,1689.0,11241.0,780.0,160.0,122.0,227.0,244.0,4620.0,11241.0,13263.0,4620.0,1599.0,1001.0,106.0,334.0,55.0,8.0,6.0,14.0,7.0,63.0,334.0,1197.0,63.0
2020-09-20,CO,64857.0,24327.0,2866.0,24191.0,1271.0,363.0,259.0,875.0,505.0,10195.0,24191.0,30466.0,10200.0,1913.0,1196.0,121.0,442.0,59.0,13.0,6.0,27.0,8.0,36.0,442.0,1430.0,36.0
2020-11-11,CO,142402.0,55251.0,4628.0,48815.0,2178.0,768.0,498.0,2192.0,1224.0,26857.0,48815.0,66739.0,26848.0,2443.0,1522.0,136.0,564.0,66.0,14.0,7.0,57.0,13.0,59.0,564.0,1815.0,64.0
2020-04-26,CO,13441.0,6973.0,1010.0,,360.0,65.0,72.0,209.0,125.0,4.0,4623.0,8814.0,4.0,680.0,477.0,44.0,,21.0,1.0,5.0,8.0,1.0,3.0,120.0,557.0,3.0
2020-09-30,CO,70536.0,26161.0,2934.0,25858.0,1340.0,395.0,275.0,909.0,543.0,12118.0,25858.0,32557.0,12121.0,1960.0,1225.0,123.0,455.0,62.0,13.0,6.0,27.0,9.0,36.0,455.0,1465.0,36.0
2020-07-26,CO,44336.0,13348.0,1939.0,14682.0,852.0,214.0,131.0,399.0,300.0,12463.0,14682.0,17183.0,12463.0,1661.0,1031.0,110.0,364.0,53.0,11.0,5.0,20.0,6.0,57.0,364.0,1236.0,57.0
2020-09-02,CO,58019.0,21455.0,2750.0,22203.0,1166.0,324.0,226.0,794.0,475.0,8615.0,22203.0,27190.0,8626.0,1853.0,1164.0,120.0,423.0,58.0,13.0,5.0,25.0,7.0,33.0,423.0,1392.0,33.0
2020-08-23,CO,55143.0,20292.0,2652.0,21163.0,1124.0,308.0,220.0,738.0,457.0,8183.0,21163.0,25791.0,8189.0,1815.0,1136.0,119.0,414.0,57.0,13.0,5.0,25.0,8.0,34.0,414.0,1363.0,34.0
2021-01-27,CO,390258.0,154932.0,11200.0,109428.0,5659.0,2303.0,1132.0,5581.0,2888.0,97135.0,109428.0,183695.0,97135.0,5552.0,3527.0,184.0,1117.0,114.0,36.0,10.0,145.0,39.0,380.0,1117.0,4055.0,380.0
2021-02-17,CO,416174.0,170548.0,12027.0,115030.0,6076.0,2455.0,1207.0,6118.0,3121.0,99592.0,115030.0,201552.0,99592.0,5838.0,3746.0,192.0,1170.0,115.0,36.0,10.0,170.0,40.0,359.0,1170.0,4309.0,359.0
2020-08-09,CO,50660.0,17378.0,2349.0,18193.0,1004.0,269.0,179.0,634.0,383.0,10265.0,18193.0,22196.0,10265.0,1763.0,1110.0,117.0,397.0,57.0,12.0,5.0,23.0,7.0,30.0,397.0,1331.0,30.0
2020-12-09,CO,272346.0,62721.0,4820.0,28541.0,2451.0,871.0,435.0,1933.0,11384.0,159213.0,28541.0,84615.0,159190.0,3639.0,2054.0,145.0,564.0,85.0,18.0,5.0,78.0,183.0,501.0,564.0,2568.0,507.0
2021-02-07,CO,405289.0,163939.0,11672.0,112873.0,5917.0,2351.0,1175.0,5877.0,3040.0,98445.0,112873.0,193971.0,98445.0,5731.0,3663.0,185.0,1150.0,115.0,34.0,10.0,162.0,42.0,370.0,1150.0,4211.0,370.0
2020-11-25,CO,210630.0,74373.0,5729.0,66727.0,2738.0,1053.0,631.0,2843.0,1495.0,55037.0,66727.0,88862.0,55041.0,2906.0,1784.0,147.0,670.0,77.0,16.0,6.0,68.0,18.0,115.0,670.0,2116.0,120.0
2020-10-18,CO,85302.0,32414.0,3241.0,31374.0,1543.0,503.0,315.0,1177.0,639.0,14100.0,31374.0,39832.0,14096.0,2042.0,1277.0,125.0,475.0,63.0,13.0,6.0,32.0,10.0,37.0,475.0,1525.0,42.0
2021-01-03,CO,341250.0,131040.0,2423.0,98280.0,4641.0,1911.0,990.0,4743.0,2423.0,87565.0,98280.0,155405.0,87565.0,4934.0,3083.0,173.0,1018.0,107.0,30.0,9.0,114.0,32.0,368.0,1018.0,3548.0,368.0
2020-12-30,CO,330859.0,126554.0,9330.0,95850.0,4434.0,1853.0,959.0,4566.0,2349.0,84964.0,95850.0,150045.0,84964.0,4750.0,2974.0,171.0,982.0,103.0,26.0,9.0,113.0,31.0,341.0,982.0,3427.0,341.0
2021-01-31,CO,396179.0,158590.0,11410.0,110732.0,5745.0,2337.0,1149.0,5705.0,2971.0,97540.0,110732.0,187907.0,97540.0,5637.0,3588.0,186.0,1131.0,117.0,37.0,9.0,148.0,42.0,379.0,1131.0,4127.0,379.0
2020-09-16,CO,62099.0,23032.0,2806.0,23349.0,1223.0,335.0,242.0,832.0,496.0,9780.0,23349.0,28966.0,9784.0,1905.0,1192.0,121.0,441.0,60.0,13.0,5.0,26.0,8.0,35.0,441.0,1425.0,35.0
2020-06-17,CO,29673.0,10228.0,1700.0,11438.0,789.0,163.0,124.0,228.0,246.0,4753.0,11438.0,13478.0,4753.0,1631.0,1019.0,108.0,343.0,55.0,8.0,6.0,14.0,7.0,66.0,343.0,1217.0,66.0
2020-12-13,CO,288193.0,107467.0,7781.0,85420.0,3718.0,1556.0,865.0,3948.0,1931.0,75507.0,85420.0,126632.0,76141.0,3958.0,2444.0,158.0,862.0,96.0,19.0,8.0,91.0,27.0,253.0,862.0,2843.0,253.0
2020-06-21,CO,30539.0,10490.0,1728.0,11693.0,800.0,164.0,125.0,232.0,256.0,5051.0,11693.0,13795.0,5051.0,1647.0,1033.0,109.0,346.0,56.0,9.0,5.0,13.0,8.0,64.0,346.0,1233.0,64.0
2020-12-06,CO,260581.0,82552.0,6227.0,77705.0,2996.0,1198.0,677.0,3100.0,1719.0,84428.0,77705.0,98469.0,84407.0,3356.0,2053.0,150.0,747.0,83.0,19.0,7.0,75.0,20.0,199.0,747.0,2407.0,202.0
2020-06-21,CT,45755.0,15845.0,5958.0,8528.0,665.0,,,,253.0,14343.0,8528.0,15845.0,14343.0,4260.0,3110.0,635.0,365.0,45.0,,,,15.0,62.0,365.0,3110.0,62.0
2020-09-02,CT,53108.0,18651.0,7040.0,10288.0,772.0,52.0,,192.0,348.0,15765.0,10288.0,27055.0,15765.0,4467.0,3265.0,659.0,396.0,48.0,2.0,,35.0,21.0,41.0,396.0,4030.0,41.0
2020-05-24,CT,40468.0,13557.0,5156.0,7185.0,589.0,,,,215.0,13647.0,7185.0,13557.0,13647.0,3693.0,2689.0,542.0,324.0,36.0,,,,13.0,72.0,324.0,2689.0,72.0
2021-02-28,CT,279946.0,83545.0,19323.0,40860.0,2923.0,393.0,,16934.0,14850.0,101118.0,40860.0,137968.0,101118.0,7622.0,5366.0,902.0,766.0,83.0,3.0,,338.0,38.0,126.0,766.0,6730.0,126.0
2020-11-01,CT,71207.0,23943.0,8329.0,13807.0,994.0,77.0,,616.0,1183.0,22258.0,13807.0,35142.0,22258.0,4616.0,3373.0,674.0,412.0,50.0,2.0,,39.0,22.0,44.0,412.0,4160.0,44.0
2020-05-03,CT,29287.0,9370.0,3435.0,4597.0,421.0,,,,215.0,11249.0,4597.0,13441.0,11249.0,2495.0,1797.0,371.0,218.0,22.0,,,,24.0,63.0,218.0,2214.0,63.0
2020-04-22,CT,22469.0,6706.0,2368.0,3145.0,299.0,,,,141.0,9810.0,3145.0,9514.0,9810.0,1544.0,1096.0,230.0,139.0,15.0,,,,13.0,51.0,139.0,1354.0,51.0
2020-08-26,CT,52220.0,18236.0,6902.0,10032.0,746.0,51.0,,180.0,342.0,15731.0,10032.0,26457.0,15731.0,4463.0,3265.0,658.0,395.0,48.0,2.0,,34.0,20.0,41.0,395.0,4027.0,41.0
2021-01-31,CT,250023.0,72760.0,17265.0,37416.0,2530.0,368.0,,13389.0,12832.0,93463.0,37416.0,119144.0,93463.0,7046.0,5031.0,864.0,692.0,79.0,3.0,,232.0,32.0,113.0,692.0,6241.0,113.0
2020-08-02,CT,49810.0,17541.0,6509.0,9449.0,708.0,47.0,,151.0,299.0,15106.0,9449.0,25255.0,15106.0,4432.0,3248.0,656.0,382.0,48.0,2.0,,33.0,21.0,42.0,382.0,4008.0,42.0
2020-09-06,CT,53365.0,18744.0,7081.0,10354.0,776.0,52.0,,193.0,347.0,15818.0,10354.0,27193.0,15818.0,4468.0,3266.0,659.0,396.0,48.0,2.0,,35.0,21.0,41.0,396.0,4031.0,41.0
2021-01-27,CT,247339.0,71919.0,17113.0,37085.0,2503.0,364.0,,13146.0,12706.0,92503.0,37085.0,117751.0,92503.0,6976.0,4983.0,859.0,685.0,79.0,3.0,,222.0,32.0,113.0,685.0,6178.0,113.0
2020-09-30,CT,57550.0,19985.0,7418.0,11307.0,843.0,58.0,,373.0,557.0,17009.0,11307.0,29234.0,17009.0,4508.0,3296.0,662.0,401.0,49.0,2.0,,35.0,21.0,42.0,401.0,4065.0,42.0
2020-11-11,CT,84741.0,27739.0,9001.0,16138.0,1094.0,100.0,,849.0,1751.0,28069.0,16138.0,40534.0,28069.0,4716.0,3442.0,686.0,428.0,51.0,2.0,,39.0,23.0,45.0,428.0,4243.0,45.0
2020-05-27,CT,41288.0,13951.0,5248.0,7316.0,596.0,,,,220.0,13823.0,7316.0,13951.0,13823.0,3803.0,2764.0,560.0,334.0,36.0,,,,13.0,71.0,334.0,2764.0,71.0
2020-07-19,CT,47893.0,17025.0,6278.0,9070.0,690.0,44.0,,139.0,288.0,14359.0,9070.0,24464.0,14359.0,4396.0,3218.0,651.0,380.0,49.0,2.0,,31.0,21.0,44.0,380.0,3972.0,44.0
2020-12-09,CT,140548.0,43148.0,11679.0,24587.0,1558.0,225.0,,2990.0,4979.0,51382.0,24587.0,64579.0,51382.0,5285.0,3866.0,739.0,492.0,57.0,2.0,,46.0,24.0,59.0,492.0,4734.0,59.0
2020-11-18,CT,97028.0,31638.0,9580.0,18245.0,1202.0,123.0,,1078.0,2139.0,33023.0,18245.0,45760.0,33023.0,4784.0,3490.0,696.0,436.0,53.0,2.0,,39.0,24.0,44.0,436.0,4304.0,44.0
2021-01-17,CT,223422.0,66352.0,15736.0,34871.0,2292.0,342.0,,10452.0,11179.0,82198.0,34871.0,106353.0,82198.0,6594.0,4760.0,831.0,633.0,75.0,3.0,,145.0,39.0,108.0,633.0,5853.0,108.0
2020-04-15,CT,13381.0,3419.0,1145.0,1447.0,144.0,,,,85.0,7141.0,,,,602.0,409.0,85.0,58.0,9.0,,,,9.0,32.0,,,
2021-02-21,CT,273101.0,80229.0,18714.0,40170.0,2798.0,387.0,,16118.0,14547.0,100138.0,40170.0,132793.0,100138.0,7523.0,5318.0,896.0,750.0,82.0,3.0,,317.0,38.0,119.0,750.0,6654.0,119.0
2020-08-09,CT,50320.0,17712.0,6575.0,9538.0,716.0,48.0,,158.0,311.0,15262.0,9538.0,25520.0,15262.0,4441.0,3256.0,656.0,384.0,48.0,2.0,,34.0,20.0,41.0,384.0,4016.0,41.0
2020-08-19,CT,51314.0,18001.0,6770.0,9801.0,730.0,50.0,,172.0,320.0,15470.0,9801.0,26043.0,15470.0,4457.0,3263.0,658.0,391.0,48.0,2.0,,34.0,20.0,41.0,391.0,4025.0,41.0
2020-06-03,CT,43091.0,14814.0,5573.0,7766.0,633.0,,,,232.0,13927.0,7766.0,14814.0,13927.0,3989.0,2908.0,592.0,339.0,41.0,,,,16.0,65.0,339.0,2908.0,65.0
2020-06-17,CT,45429.0,15676.0,5908.0,8378.0,661.0,,,,253.0,14392.0,8378.0,15676.0,14392.0,4219.0,3080.0,627.0,357.0,45.0,,,,17.0,65.0,357.0,3080.0,65.0
2020-12-16,CT,157781.0,47962.0,12610.0,26782.0,1708.0,260.0,,3736.0,6150.0,58573.0,26782.0,72426.0,58573.0,5506.0,4028.0,746.0,521.0,63.0,3.0,,55.0,25.0,65.0,521.0,4920.0,65.0
2020-05-13,CT,34855.0,11298.0,4395.0,6099.0,516.0,,,,182.0,12272.0,6099.0,11298.0,12272.0,3125.0,2257.0,464.0,272.0,33.0,,,,14.0,72.0,272.0,2257.0,72.0
2021-03-03,CT,283622.0,84924.0,19547.0,41303.0,2987.0,389.0,,17417.0,15108.0,101947.0,41303.0,140372.0,101947.0,7678.0,5397.0,902.0,778.0,83.0,3.0,,350.0,39.0,126.0,778.0,6774.0,126.0
2020-12-27,CT,172743.0,52957.0,13410.0,29348.0,1875.0,280.0,,5455.0,7096.0,62322.0,29348.0,81073.0,62322.0,5791.0,4216.0,771.0,549.0,64.0,3.0,,78.0,25.0,85.0,549.0,5157.0,85.0
2021-02-03,CT,257004.0,74808.0,17723.0,38013.0,2606.0,380.0,,14062.0,13412.0,96000.0,38013.0,122991.0,96000.0,7157.0,5099.0,872.0,705.0,80.0,3.0,,250.0,34.0,114.0,705.0,6338.0,114.0
2021-01-20,CT,234134.0,68401.0,16312.0,35614.0,2378.0,350.0,,11645.0,11740.0,87694.0,35614.0,110826.0,87694.0,6726.0,4847.0,844.0,651.0,77.0,3.0,,166.0,30.0,108.0,651.0,5967.0,108.0
2020-07-01,CT,46572.0,16317.0,6108.0,8810.0,677.0,46.0,,128.0,265.0,14221.0,8810.0,23541.0,14221.0,4324.0,3168.0,641.0,374.0,46.0,2.0,,27.0,16.0,50.0,374.0,3900.0,50.0
2020-07-08,CT,47108.0,16564.0,6161.0,8933.0,681.0,46.0,,130.0,265.0,14328.0,8933.0,23847.0,14328.0,4343.0,3182.0,644.0,375.0,47.0,2.0,,27.0,16.0,50.0,375.0,3918.0,50.0
2020-09-13,CT,54326.0,19122.0,7181.0,10575.0,790.0,53.0,,195.0,351.0,16059.0,10575.0,27692.0,16059.0,4480.0,3273.0,661.0,399.0,48.0,2.0,,35.0,21.0,41.0,399.0,4040.0,41.0
2020-10-07,CT,59364.0,20368.0,7501.0,11538.0,863.0,58.0,,439.0,684.0,17913.0,11538.0,29913.0,17913.0,4522.0,3305.0,667.0,401.0,49.0,2.0,,35.0,21.0,42.0,401.0,4079.0,42.0
2021-02-14,CT,267337.0,78245.0,18293.0,39519.0,2711.0,384.0,,15396.0,14191.0,98598.0,39519.0,129220.0,98598.0,7381.0,5234.0,884.0,732.0,81.0,3.0,,296.0,35.0,116.0,732.0,6533.0,116.0
2020-10-28,CT,69127.0,23360.0,8210.0,13305.0,968.0,75.0,,596.0,1115.0,21498.0,13305.0,34324.0,21498.0,4604.0,3363.0,674.0,410.0,50.0,2.0,,39.0,22.0,44.0,410.0,4150.0,44.0
2021-01-10,CT,205994.0,61407.0,14792.0,33100.0,2151.0,320.0,,8754.0,10226.0,75244.0,33100.0,97650.0,75244.0,6324.0,4584.0,808.0,609.0,72.0,3.0,,114.0,35.0,99.0,609.0,5616.0,99.0
2020-11-08,CT,78125.0,25877.0,8718.0,15125.0,1042.0,94.0,,738.0,1421.0,25110.0,15125.0,37890.0,25110.0,4671.0,3410.0,682.0,419.0,51.0,2.0,,39.0,23.0,45.0,419.0,4207.0,45.0
2020-09-23,CT,56315.0,19676.0,7351.0,11067.0,825.0,55.0,,265.0,462.0,16614.0,11067.0,28634.0,16614.0,4497.0,3287.0,662.0,400.0,49.0,2.0,,35.0,21.0,41.0,400.0,4056.0,41.0
2020-07-26,CT,48776.0,17183.0,6376.0,9261.0,697.0,44.0,,145.0,293.0,14777.0,9261.0,24738.0,14777.0,4413.0,3232.0,653.0,381.0,48.0,2.0,,33.0,21.0,43.0,381.0,3989.0,43.0
2020-11-22,CT,101469.0,32839.0,9786.0,18985.0,1249.0,133.0,,1154.0,2287.0,35036.0,18985.0,47448.0,35036.0,4828.0,3527.0,699.0,441.0,53.0,2.0,,38.0,24.0,44.0,441.0,4343.0,44.0
2020-10-25,CT,66052.0,22435.0,7983.0,12662.0,939.0,72.0,,568.0,1014.0,20379.0,12662.0,33011.0,20379.0,4577.0,3348.0,670.0,405.0,50.0,2.0,,37.0,22.0,43.0,405.0,4129.0,43.0
2020-11-15,CT,88645.0,28847.0,9167.0,16684.0,1127.0,104.0,,912.0,1845.0,29959.0,16684.0,42002.0,29959.0,4737.0,3456.0,690.0,430.0,52.0,2.0,,39.0,24.0,44.0,430.0,4263.0,44.0
2020-07-22,CT,48223.0,17226.0,6375.0,9249.0,695.0,44.0,,143.0,293.0,14198.0,9249.0,24776.0,14198.0,4406.0,3230.0,651.0,380.0,48.0,2.0,,32.0,21.0,42.0,380.0,3984.0,42.0
2020-07-05,CT,46717.0,16433.0,6134.0,8857.0,680.0,45.0,,128.0,264.0,14176.0,8857.0,23684.0,14176.0,4335.0,3176.0,644.0,374.0,47.0,2.0,,27.0,16.0,49.0,374.0,3912.0,49.0
2021-01-13,CT,220576.0,65275.0,15515.0,34549.0,2258.0,343.0,,10206.0,11144.0,81286.0,34549.0,104741.0,81286.0,6536.0,4718.0,829.0,626.0,75.0,3.0,,135.0,39.0,111.0,626.0,5799.0,111.0
2020-08-05,CT,50225.0,17564.0,6531.0,9473.0,712.0,47.0,,158.0,302.0,15438.0,9473.0,25314.0,15438.0,4437.0,3252.0,656.0,383.0,48.0,2.0,,34.0,20.0,42.0,383.0,4012.0,42.0
2020-05-20,CT,39017.0,12455.0,4904.0,6847.0,563.0,,,,198.0,13944.0,6847.0,12455.0,13944.0,3529.0,2560.0,519.0,305.0,35.0,,,,15.0,81.0,305.0,2560.0,81.0
2020-06-10,CT,44347.0,15320.0,5761.0,8082.0,650.0,,,,249.0,14129.0,8082.0,15320.0,14129.0,4120.0,3002.0,619.0,349.0,45.0,,,,16.0,61.0,349.0,3002.0,61.0
2020-06-24,CT,45913.0,15952.0,6003.0,8593.0,668.0,,,,252.0,14284.0,8593.0,15952.0,14284.0,4287.0,3130.0,639.0,368.0,45.0,,,,15.0,62.0,368.0,3130.0,62.0
2020-10-18,CT,62830.0,21505.0,7767.0,12235.0,914.0,69.0,,517.0,846.0,18977.0,12235.0,31618.0,18977.0,4542.0,3320.0,668.0,404.0,49.0,2.0,,36.0,21.0,42.0,404.0,4096.0,42.0
2021-01-06,CT,199454.0,60061.0,14546.0,32559.0,2101.0,317.0,,8046.0,9352.0,72472.0,32559.0,94423.0,72472.0,6230.0,4516.0,804.0,602.0,71.0,3.0,,102.0,34.0,98.0,602.0,5530.0,98.0
2020-12-13,CT,146761.0,45168.0,12114.0,25529.0,1620.0,236.0,,3192.0,5330.0,53572.0,25529.0,67660.0,53572.0,5363.0,3929.0,741.0,501.0,59.0,2.0,,47.0,24.0,60.0,501.0,4802.0,60.0
2020-05-06,CT,30995.0,10178.0,3790.0,5194.0,448.0,,,,164.0,11146.0,5194.0,10178.0,11146.0,2718.0,1943.0,409.0,240.0,26.0,,,,15.0,74.0,240.0,1943.0,74.0
